filename,network,station,channel,trace_id,start_time,end_time,duration,sampling_rate,samples
GE.SANI.BH.gfz2025ewvp.mseed,GE,SANI,BHE,GE.SANI..BHE,2025-03-11T10:03:14.069536,2025-03-11T10:08:14.859536,300.79,100.0,30080
GE.SANI.BH.gfz2025ewvp.mseed,GE,SANI,BHN,GE.SANI..BHN,2025-03-11T10:03:14.069536,2025-03-11T10:08:14.859536,300.79,100.0,30080
GE.SANI.BH.gfz2025ewvp.mseed,GE,SANI,BHZ,GE.SANI..BHZ,2025-03-11T10:03:14.069536,2025-03-11T10:08:14.859536,300.79,100.0,30080
GE.TNTI.BL.gfz2009algf.mseed,GE,TNTI,BLE,GE.TNTI..BLE,2009-01-07T03:43:00.319538,2009-01-07T03:48:01.109538,300.79,100.0,30080
GE.TNTI.BL.gfz2009algf.mseed,GE,TNTI,BLN,GE.TNTI..BLN,2009-01-07T03:43:00.319538,2009-01-07T03:48:01.109538,300.79,100.0,30080
GE.TNTI.BL.gfz2009algf.mseed,GE,TNTI,BLZ,GE.TNTI..BLZ,2009-01-07T03:43:00.319538,2009-01-07T03:48:01.109538,300.79,100.0,30080
GE.FAKI.BL.gfz2009bqon.mseed,GE,FAKI,BLE,GE.FAKI..BLE,2009-01-24T07:25:13.119530,2009-01-24T07:30:13.909530,300.79,100.0,30080
GE.FAKI.BL.gfz2009bqon.mseed,GE,FAKI,BLN,GE.FAKI..BLN,2009-01-24T07:25:13.119530,2009-01-24T07:30:13.909530,300.79,100.0,30080
GE.FAKI.BL.gfz2009bqon.mseed,GE,FAKI,BLZ,GE.FAKI..BLZ,2009-01-24T07:25:13.119530,2009-01-24T07:30:13.909530,300.79,100.0,30080
GE.FAKI.HL.gfz2009frnu.mseed,GE,FAKI,HLE,GE.FAKI..HLE,2009-03-22T19:08:48.548396,2009-03-22T19:13:49.358396,300.81,100.0,30082
GE.FAKI.HL.gfz2009frnu.mseed,GE,FAKI,HLN,GE.FAKI..HLN,2009-03-22T19:08:48.548396,2009-03-22T19:13:49.358396,300.81,100.0,30082
GE.FAKI.HL.gfz2009frnu.mseed,GE,FAKI,HLZ,GE.FAKI..HLZ,2009-03-22T19:08:48.548396,2009-03-22T19:13:49.358396,300.81,100.0,30082
GE.SANI.BL.gfz2025ewvp.mseed,GE,SANI,BLE,GE.SANI..BLE,2025-03-11T10:03:14.069536,2025-03-11T10:08:14.859536,300.79,100.0,30080
GE.SANI.BL.gfz2025ewvp.mseed,GE,SANI,BLN,GE.SANI..BLN,2025-03-11T10:03:14.069536,2025-03-11T10:08:14.859536,300.79,100.0,30080
GE.SANI.BL.gfz2025ewvp.mseed,GE,SANI,BLZ,GE.SANI..BLZ,2025-03-11T10:03:14.069536,2025-03-11T10:08:14.859536,300.79,100.0,30080
GE.SAUI.BL.gfz2016yliu.mseed,GE,SAUI,BLE,GE.SAUI..BLE,2016-12-13T17:48:04.919538,2016-12-13T17:53:05.709538,300.79,100.0,30080
GE.SAUI.BL.gfz2016yliu.mseed,GE,SAUI,BLN,GE.SAUI..BLN,2016-12-13T17:48:04.919538,2016-12-13T17:53:05.709538,300.79,100.0,30080
GE.SAUI.BL.gfz2016yliu.mseed,GE,SAUI,BLZ,GE.SAUI..BLZ,2016-12-13T17:48:04.919538,2016-12-13T17:53:05.709538,300.79,100.0,30080
GE.FAKI.BH.gfz2011ycjg.mseed,GE,FAKI,BHE,GE.FAKI..BHE,2011-12-09T19:49:31.569538,2011-12-09T19:54:32.409538,300.84,100.0,30085
GE.FAKI.BH.gfz2011ycjg.mseed,GE,FAKI,BHN,GE.FAKI..BHN,2011-12-09T19:49:31.569538,2011-12-09T19:54:32.409538,300.84,100.0,30085
GE.FAKI.BH.gfz2011ycjg.mseed,GE,FAKI,BHZ,GE.FAKI..BHZ,2011-12-09T19:49:31.569538,2011-12-09T19:54:32.409538,300.84,100.0,30085
GE.TNTI.BL.gfz2009eqqh.mseed,GE,TNTI,BLE,GE.TNTI..BLE,2009-03-08T01:34:15.969538,2009-03-08T01:39:16.769538,300.8,100.0,30081
GE.TNTI.BL.gfz2009eqqh.mseed,GE,TNTI,BLN,GE.TNTI..BLN,2009-03-08T01:34:15.969538,2009-03-08T01:39:16.769538,300.8,100.0,30081
GE.TNTI.BL.gfz2009eqqh.mseed,GE,TNTI,BLZ,GE.TNTI..BLZ,2009-03-08T01:34:15.969538,2009-03-08T01:39:16.769538,300.8,100.0,30081
GE.LUWI.BH.gfz2013qwcb.mseed,GE,LUWI,BHE,GE.LUWI..BHE,2013-08-28T18:36:57.219536,2013-08-28T18:41:58.009536,300.79,100.0,30080
GE.LUWI.BH.gfz2013qwcb.mseed,GE,LUWI,BHN,GE.LUWI..BHN,2013-08-28T18:36:57.219538,2013-08-28T18:41:58.009538,300.79,100.0,30080
GE.LUWI.BH.gfz2013qwcb.mseed,GE,LUWI,BHZ,GE.LUWI..BHZ,2013-08-28T18:36:57.219538,2013-08-28T18:41:58.009538,300.79,100.0,30080
GE.TNTI.HL.gfz2009dvgr.mseed,GE,TNTI,HLE,GE.TNTI..HLE,2009-02-24T08:40:52.348393,2009-02-24T08:45:53.158393,300.81,100.0,30082
GE.TNTI.HL.gfz2009dvgr.mseed,GE,TNTI,HLN,GE.TNTI..HLN,2009-02-24T08:40:52.348393,2009-02-24T08:45:53.158393,300.81,100.0,30082
GE.TNTI.HL.gfz2009dvgr.mseed,GE,TNTI,HLZ,GE.TNTI..HLZ,2009-02-24T08:40:52.348393,2009-02-24T08:45:53.158393,300.81,100.0,30082
GE.UGM.SH.gfz2012kaia.mseed,GE,UGM,SHE,GE.UGM..SHE,2012-05-22T11:24:17.168393,2012-05-22T11:29:17.958393,300.79,100.0,30080
GE.UGM.SH.gfz2012kaia.mseed,GE,UGM,SHN,GE.UGM..SHN,2012-05-22T11:24:17.168393,2012-05-22T11:29:17.958393,300.79,100.0,30080
GE.UGM.SH.gfz2012kaia.mseed,GE,UGM,SHZ,GE.UGM..SHZ,2012-05-22T11:24:17.168393,2012-05-22T11:29:17.958393,300.79,100.0,30080
GE.LUWI.SH.gfz2015thvg.mseed,GE,LUWI,SHE,GE.LUWI..SHE,2015-10-02T15:52:14.308393,2015-10-02T15:57:15.118393,300.81,100.0,30082
GE.LUWI.SH.gfz2015thvg.mseed,GE,LUWI,SHN,GE.LUWI..SHN,2015-10-02T15:52:14.308393,2015-10-02T15:57:15.118393,300.81,100.0,30082
GE.LUWI.SH.gfz2015thvg.mseed,GE,LUWI,SHZ,GE.LUWI..SHZ,2015-10-02T15:52:14.308393,2015-10-02T15:57:15.118393,300.81,100.0,30082
GE.BBJI.SH.gfz2024tufl.mseed,GE,BBJI,SHE,GE.BBJI..SHE,2024-10-08T10:38:57.123130,2024-10-08T10:43:57.913130,300.79,100.0,30080
GE.BBJI.SH.gfz2024tufl.mseed,GE,BBJI,SHN,GE.BBJI..SHN,2024-10-08T10:38:57.123130,2024-10-08T10:43:57.913130,300.79,100.0,30080
GE.BBJI.SH.gfz2024tufl.mseed,GE,BBJI,SHZ,GE.BBJI..SHZ,2024-10-08T10:38:57.123130,2024-10-08T10:43:57.913130,300.79,100.0,30080
GE.FAKI.BH.gfz2009oubh.mseed,GE,FAKI,BHE,GE.FAKI..BHE,2009-07-30T08:07:42.319536,2009-07-30T08:12:43.109536,300.79,100.0,30080
GE.FAKI.BH.gfz2009oubh.mseed,GE,FAKI,BHN,GE.FAKI..BHN,2009-07-30T08:07:42.319538,2009-07-30T08:12:43.109538,300.79,100.0,30080
GE.FAKI.BH.gfz2009oubh.mseed,GE,FAKI,BHZ,GE.FAKI..BHZ,2009-07-30T08:07:42.319538,2009-07-30T08:12:43.109538,300.79,100.0,30080
GE.JAGI.BL.gfz2009fmdr.mseed,GE,JAGI,BLE,GE.JAGI..BLE,2009-03-19T20:22:54.169538,2009-03-19T20:27:54.959538,300.79,100.0,30080
GE.JAGI.BL.gfz2009fmdr.mseed,GE,JAGI,BLN,GE.JAGI..BLN,2009-03-19T20:22:54.169538,2009-03-19T20:27:54.959538,300.79,100.0,30080
GE.JAGI.BL.gfz2009fmdr.mseed,GE,JAGI,BLZ,GE.JAGI..BLZ,2009-03-19T20:22:54.169536,2009-03-19T20:27:54.959536,300.79,100.0,30080
GE.UGM.BL.gfz2009pvvt.mseed,GE,UGM,BLE,GE.UGM..BLE,2009-08-14T13:21:21.869538,2009-08-14T13:26:22.659538,300.79,100.0,30080
GE.UGM.BL.gfz2009pvvt.mseed,GE,UGM,BLN,GE.UGM..BLN,2009-08-14T13:21:21.869538,2009-08-14T13:26:22.659538,300.79,100.0,30080
GE.UGM.BL.gfz2009pvvt.mseed,GE,UGM,BLZ,GE.UGM..BLZ,2009-08-14T13:21:21.869538,2009-08-14T13:26:22.659538,300.79,100.0,30080
GE.JAGI.BH.gfz2024bnab.mseed,GE,JAGI,BHE,GE.JAGI..BHE,2024-01-22T08:20:00.819538,2024-01-22T08:25:01.609538,300.79,100.0,30080
GE.JAGI.BH.gfz2024bnab.mseed,GE,JAGI,BHN,GE.JAGI..BHN,2024-01-22T08:20:00.819538,2024-01-22T08:25:01.609538,300.79,100.0,30080
GE.JAGI.BH.gfz2024bnab.mseed,GE,JAGI,BHZ,GE.JAGI..BHZ,2024-01-22T08:20:00.819538,2024-01-22T08:25:01.609538,300.79,100.0,30080
GE.PLAI.BH.gfz2012xqdd.mseed,GE,PLAI,BHE,GE.PLAI..BHE,2012-12-02T03:05:11.619538,2012-12-02T03:10:12.419538,300.8,100.0,30081
GE.PLAI.BH.gfz2012xqdd.mseed,GE,PLAI,BHN,GE.PLAI..BHN,2012-12-02T03:05:11.619538,2012-12-02T03:10:12.419538,300.8,100.0,30081
GE.PLAI.BH.gfz2012xqdd.mseed,GE,PLAI,BHZ,GE.PLAI..BHZ,2012-12-02T03:05:11.619538,2012-12-02T03:10:12.419538,300.8,100.0,30081
GE.PLAI.SH.gfz2024jllp.mseed,GE,PLAI,SHE,GE.PLAI..SHE,2024-05-14T08:11:11.646860,2024-05-14T08:16:12.466860,300.82,100.0,30083
GE.PLAI.SH.gfz2024jllp.mseed,GE,PLAI,SHN,GE.PLAI..SHN,2024-05-14T08:11:11.646860,2024-05-14T08:16:12.466860,300.82,100.0,30083
GE.PLAI.SH.gfz2024jllp.mseed,GE,PLAI,SHZ,GE.PLAI..SHZ,2024-05-14T08:11:11.646860,2024-05-14T08:16:12.466860,300.82,100.0,30083
GE.FAKI.BH.gfz2009blnm.mseed,GE,FAKI,BHE,GE.FAKI..BHE,2009-01-21T13:09:30.919534,2009-01-21T13:14:31.719534,300.8,100.0,30081
GE.FAKI.BH.gfz2009blnm.mseed,GE,FAKI,BHN,GE.FAKI..BHN,2009-01-21T13:09:30.919536,2009-01-21T13:14:31.709536,300.79,100.0,30080
GE.FAKI.BH.gfz2009blnm.mseed,GE,FAKI,BHZ,GE.FAKI..BHZ,2009-01-21T13:09:30.919534,2009-01-21T13:14:31.719534,300.8,100.0,30081
GE.SOEI.BL.gfz2024quvs.mseed,GE,SOEI,BLE,GE.SOEI..BLE,2024-08-27T02:16:14.769538,2024-08-27T02:21:15.559538,300.79,100.0,30080
GE.SOEI.BL.gfz2024quvs.mseed,GE,SOEI,BLN,GE.SOEI..BLN,2024-08-27T02:16:14.769538,2024-08-27T02:21:15.559538,300.79,100.0,30080
GE.SOEI.BL.gfz2024quvs.mseed,GE,SOEI,BLZ,GE.SOEI..BLZ,2024-08-27T02:16:14.769538,2024-08-27T02:21:15.559538,300.79,100.0,30080
GE.BKNI.BH.gfz2013cxen.mseed,GE,BKNI,BHE,GE.BKNI..BHE,2013-02-11T03:29:08.919538,2013-02-11T03:34:09.709538,300.79,100.0,30080
GE.BKNI.BH.gfz2013cxen.mseed,GE,BKNI,BHN,GE.BKNI..BHN,2013-02-11T03:29:08.919538,2013-02-11T03:34:09.709538,300.79,100.0,30080
GE.BKNI.BH.gfz2013cxen.mseed,GE,BKNI,BHZ,GE.BKNI..BHZ,2013-02-11T03:29:08.919538,2013-02-11T03:34:09.709538,300.79,100.0,30080
GE.TOLI2.BH.gfz2024vdim.mseed,GE,TOLI2,BHE,GE.TOLI2..BHE,2024-10-27T15:57:39.319538,2024-10-27T16:02:40.109538,300.79,100.0,30080
GE.TOLI2.BH.gfz2024vdim.mseed,GE,TOLI2,BHN,GE.TOLI2..BHN,2024-10-27T15:57:39.319538,2024-10-27T16:02:40.109538,300.79,100.0,30080
GE.TOLI2.BH.gfz2024vdim.mseed,GE,TOLI2,BHZ,GE.TOLI2..BHZ,2024-10-27T15:57:39.319538,2024-10-27T16:02:40.109538,300.79,100.0,30080
GE.JAGI.SH.gfz2025bmwa.mseed,GE,JAGI,SHE,GE.JAGI..SHE,2025-01-22T06:18:06.988393,2025-01-22T06:23:07.778393,300.79,100.0,30080
GE.JAGI.SH.gfz2025bmwa.mseed,GE,JAGI,SHN,GE.JAGI..SHN,2025-01-22T06:18:06.988394,2025-01-22T06:23:07.778394,300.79,100.0,30080
GE.JAGI.SH.gfz2025bmwa.mseed,GE,JAGI,SHZ,GE.JAGI..SHZ,2025-01-22T06:18:06.988394,2025-01-22T06:23:07.778394,300.79,100.0,30080
GE.FAKI.BL.gfz2013avzn.mseed,GE,FAKI,BLE,GE.FAKI..BLE,2013-01-13T00:45:54.819538,2013-01-13T00:50:55.609538,300.79,100.0,30080
GE.FAKI.BL.gfz2013avzn.mseed,GE,FAKI,BLN,GE.FAKI..BLN,2013-01-13T00:45:54.819539,2013-01-13T00:50:55.619539,300.8,100.0,30081
GE.FAKI.BL.gfz2013avzn.mseed,GE,FAKI,BLZ,GE.FAKI..BLZ,2013-01-13T00:45:54.819538,2013-01-13T00:50:55.609538,300.79,100.0,30080
GE.BNDI.BH.gfz2023kcmg.mseed,GE,BNDI,BHE,GE.BNDI..BHE,2023-05-24T15:49:48.869539,2023-05-24T15:54:49.659539,300.79,100.0,30080
GE.BNDI.BH.gfz2023kcmg.mseed,GE,BNDI,BHN,GE.BNDI..BHN,2023-05-24T15:49:48.869538,2023-05-24T15:54:49.659538,300.79,100.0,30080
GE.BNDI.BH.gfz2023kcmg.mseed,GE,BNDI,BHZ,GE.BNDI..BHZ,2023-05-24T15:49:48.869539,2023-05-24T15:54:49.659539,300.79,100.0,30080
GE.TNTI.BL.gfz2009bjnh.mseed,GE,TNTI,BLE,GE.TNTI..BLE,2009-01-20T10:47:50.669539,2009-01-20T10:52:51.469539,300.8,100.0,30081
GE.TNTI.BL.gfz2009bjnh.mseed,GE,TNTI,BLN,GE.TNTI..BLN,2009-01-20T10:47:50.669538,2009-01-20T10:52:51.459538,300.79,100.0,30080
GE.TNTI.BL.gfz2009bjnh.mseed,GE,TNTI,BLZ,GE.TNTI..BLZ,2009-01-20T10:47:50.669539,2009-01-20T10:52:51.469539,300.8,100.0,30081
GE.FAKI.SH.gfz2014genx.mseed,GE,FAKI,SHE,GE.FAKI..SHE,2014-03-29T20:47:20.168393,2014-03-29T20:52:20.958393,300.79,100.0,30080
GE.FAKI.SH.gfz2014genx.mseed,GE,FAKI,SHN,GE.FAKI..SHN,2014-03-29T20:47:20.168393,2014-03-29T20:52:20.958393,300.79,100.0,30080
GE.FAKI.SH.gfz2014genx.mseed,GE,FAKI,SHZ,GE.FAKI..SHZ,2014-03-29T20:47:20.168393,2014-03-29T20:52:20.958393,300.79,100.0,30080
GE.MNAI.BH.gfz2013goiq.mseed,GE,MNAI,BHE,GE.MNAI..BHE,2013-04-04T05:28:51.019539,2013-04-04T05:33:51.809539,300.79,100.0,30080
GE.MNAI.BH.gfz2013goiq.mseed,GE,MNAI,BHN,GE.MNAI..BHN,2013-04-04T05:28:51.019539,2013-04-04T05:33:51.809539,300.79,100.0,30080
GE.MNAI.BH.gfz2013goiq.mseed,GE,MNAI,BHZ,GE.MNAI..BHZ,2013-04-04T05:28:51.019539,2013-04-04T05:33:51.809539,300.79,100.0,30080
GE.LUWI.BH.gfz2010ciep.mseed,GE,LUWI,BHE,GE.LUWI..BHE,2010-02-02T22:59:37.019538,2010-02-02T23:04:37.809538,300.79,100.0,30080
GE.LUWI.BH.gfz2010ciep.mseed,GE,LUWI,BHN,GE.LUWI..BHN,2010-02-02T22:59:37.019538,2010-02-02T23:04:37.809538,300.79,100.0,30080
GE.LUWI.BH.gfz2010ciep.mseed,GE,LUWI,BHZ,GE.LUWI..BHZ,2010-02-02T22:59:37.019538,2010-02-02T23:04:37.809538,300.79,100.0,30080
GE.UGM.BH.gfz2014cxla.mseed,GE,UGM,BHE,GE.UGM..BHE,2014-02-11T06:46:22.069538,2014-02-11T06:51:22.859538,300.79,100.0,30080
GE.UGM.BH.gfz2014cxla.mseed,GE,UGM,BHN,GE.UGM..BHN,2014-02-11T06:46:22.069538,2014-02-11T06:51:22.859538,300.79,100.0,30080
GE.UGM.BH.gfz2014cxla.mseed,GE,UGM,BHZ,GE.UGM..BHZ,2014-02-11T06:46:22.069538,2014-02-11T06:51:22.859538,300.79,100.0,30080
GE.TNTI.BH.gfz2009waho.mseed,GE,TNTI,BHE,GE.TNTI..BHE,2009-11-10T09:23:46.669539,2009-11-10T09:28:47.469539,300.8,100.0,30081
GE.TNTI.BH.gfz2009waho.mseed,GE,TNTI,BHN,GE.TNTI..BHN,2009-11-10T09:23:46.669539,2009-11-10T09:28:47.469539,300.8,100.0,30081
GE.TNTI.BH.gfz2009waho.mseed,GE,TNTI,BHZ,GE.TNTI..BHZ,2009-11-10T09:23:46.669539,2009-11-10T09:28:47.469539,300.8,100.0,30081
GE.GSI.SH.gfz2012hidg.mseed,GE,GSI,SHE,GE.GSI..SHE,2012-04-14T01:29:15.108393,2012-04-14T01:34:15.918393,300.81,100.0,30082
GE.GSI.SH.gfz2012hidg.mseed,GE,GSI,SHN,GE.GSI..SHN,2012-04-14T01:29:15.108393,2012-04-14T01:34:15.918393,300.81,100.0,30082
GE.GSI.SH.gfz2012hidg.mseed,GE,GSI,SHZ,GE.GSI..SHZ,2012-04-14T01:29:15.108393,2012-04-14T01:34:15.918393,300.81,100.0,30082
GE.SANI.BL.gfz2023qwer.mseed,GE,SANI,BLE,GE.SANI..BLE,2023-08-28T19:57:25.769538,2023-08-28T20:02:26.559538,300.79,100.0,30080
GE.SANI.BL.gfz2023qwer.mseed,GE,SANI,BLN,GE.SANI..BLN,2023-08-28T19:57:25.769538,2023-08-28T20:02:26.559538,300.79,100.0,30080
GE.SANI.BL.gfz2023qwer.mseed,GE,SANI,BLZ,GE.SANI..BLZ,2023-08-28T19:57:25.769538,2023-08-28T20:02:26.559538,300.79,100.0,30080
GE.TNTI.BH.gfz2013udpf.mseed,GE,TNTI,BHE,GE.TNTI..BHE,2013-10-14T13:48:35.769538,2013-10-14T13:53:36.559538,300.79,100.0,30080
GE.TNTI.BH.gfz2013udpf.mseed,GE,TNTI,BHN,GE.TNTI..BHN,2013-10-14T13:48:35.769538,2013-10-14T13:53:36.559538,300.79,100.0,30080
GE.TNTI.BH.gfz2013udpf.mseed,GE,TNTI,BHZ,GE.TNTI..BHZ,2013-10-14T13:48:35.769538,2013-10-14T13:53:36.559538,300.79,100.0,30080
GE.TNTI.BL.gfz2009pxxj.mseed,GE,TNTI,BLE,GE.TNTI..BLE,2009-08-15T16:28:48.519538,2009-08-15T16:33:49.309538,300.79,100.0,30080
GE.TNTI.BL.gfz2009pxxj.mseed,GE,TNTI,BLN,GE.TNTI..BLN,2009-08-15T16:28:48.519538,2009-08-15T16:33:49.309538,300.79,100.0,30080
GE.TNTI.BL.gfz2009pxxj.mseed,GE,TNTI,BLZ,GE.TNTI..BLZ,2009-08-15T16:28:48.519538,2009-08-15T16:33:49.309538,300.79,100.0,30080
GE.GSI.BH.gfz2012ixmz.mseed,GE,GSI,BHE,GE.GSI..BHE,2012-05-06T16:58:38.619538,2012-05-06T17:03:39.419538,300.8,100.0,30081
GE.GSI.BH.gfz2012ixmz.mseed,GE,GSI,BHN,GE.GSI..BHN,2012-05-06T16:58:38.619538,2012-05-06T17:03:39.369538,300.75,100.0,30076
GE.GSI.BH.gfz2012ixmz.mseed,GE,GSI,BHZ,GE.GSI..BHZ,2012-05-06T16:58:38.619538,2012-05-06T17:03:39.419538,300.8,100.0,30081
GE.SOEI.SH.gfz2013qvir.mseed,GE,SOEI,SHE,GE.SOEI..SHE,2013-08-28T08:49:51.828393,2013-08-28T08:54:52.638393,300.81,100.0,30082
GE.SOEI.SH.gfz2013qvir.mseed,GE,SOEI,SHN,GE.SOEI..SHN,2013-08-28T08:49:51.828393,2013-08-28T08:54:52.638393,300.81,100.0,30082
GE.SOEI.SH.gfz2013qvir.mseed,GE,SOEI,SHZ,GE.SOEI..SHZ,2013-08-28T08:49:51.828393,2013-08-28T08:54:52.638393,300.81,100.0,30082
GE.TNTI.BL.gfz2009akjy.mseed,GE,TNTI,BLE,GE.TNTI..BLE,2009-01-06T16:28:57.619538,2009-01-06T16:33:58.419538,300.8,100.0,30081
GE.TNTI.BL.gfz2009akjy.mseed,GE,TNTI,BLN,GE.TNTI..BLN,2009-01-06T16:28:57.619538,2009-01-06T16:33:58.419538,300.8,100.0,30081
GE.TNTI.BL.gfz2009akjy.mseed,GE,TNTI,BLZ,GE.TNTI..BLZ,2009-01-06T16:28:57.619538,2009-01-06T16:33:58.419538,300.8,100.0,30081
GE.TNTI.BH.gfz2009czpr.mseed,GE,TNTI,BHE,GE.TNTI..BHE,2009-02-12T12:03:28.069536,2009-02-12T12:08:28.859536,300.79,100.0,30080
GE.TNTI.BH.gfz2009czpr.mseed,GE,TNTI,BHN,GE.TNTI..BHN,2009-02-12T12:03:28.069538,2009-02-12T12:08:28.859538,300.79,100.0,30080
GE.TNTI.BH.gfz2009czpr.mseed,GE,TNTI,BHZ,GE.TNTI..BHZ,2009-02-12T12:03:28.069538,2009-02-12T12:08:28.859538,300.79,100.0,30080
GE.JAGI.BL.gfz2012ltyh.mseed,GE,JAGI,BLE,GE.JAGI..BLE,2012-06-16T10:44:46.419538,2012-06-16T10:49:47.209538,300.79,100.0,30080
GE.JAGI.BL.gfz2012ltyh.mseed,GE,JAGI,BLN,GE.JAGI..BLN,2012-06-16T10:44:46.419538,2012-06-16T10:49:47.209538,300.79,100.0,30080
GE.JAGI.BL.gfz2012ltyh.mseed,GE,JAGI,BLZ,GE.JAGI..BLZ,2012-06-16T10:44:46.419538,2012-06-16T10:49:47.209538,300.79,100.0,30080
GE.SAUI.SH.gfz2010fjvu.mseed,GE,SAUI,SHE,GE.SAUI..SHE,2010-03-18T14:06:14.908393,2010-03-18T14:11:15.728393,300.82,100.0,30083
GE.SAUI.SH.gfz2010fjvu.mseed,GE,SAUI,SHN,GE.SAUI..SHN,2010-03-18T14:06:14.908393,2010-03-18T14:11:15.728393,300.82,100.0,30083
GE.SAUI.SH.gfz2010fjvu.mseed,GE,SAUI,SHZ,GE.SAUI..SHZ,2010-03-18T14:06:14.908393,2010-03-18T14:11:15.728393,300.82,100.0,30083
GE.TNTI.HL.gfz2011ywdf.mseed,GE,TNTI,HLE,GE.TNTI..HLE,2011-12-20T15:27:57.308394,2011-12-20T15:32:58.118394,300.81,100.0,30082
GE.TNTI.HL.gfz2011ywdf.mseed,GE,TNTI,HLN,GE.TNTI..HLN,2011-12-20T15:27:57.308394,2011-12-20T15:32:58.118394,300.81,100.0,30082
GE.TNTI.HL.gfz2011ywdf.mseed,GE,TNTI,HLZ,GE.TNTI..HLZ,2011-12-20T15:27:57.308394,2011-12-20T15:32:58.118394,300.81,100.0,30082
GE.JAGI.BH.gfz2024kkci.mseed,GE,JAGI,BHE,GE.JAGI..BHE,2024-05-27T19:54:19.519538,2024-05-27T19:59:20.309538,300.79,100.0,30080
GE.JAGI.BH.gfz2024kkci.mseed,GE,JAGI,BHN,GE.JAGI..BHN,2024-05-27T19:54:19.519538,2024-05-27T19:59:20.309538,300.79,100.0,30080
GE.JAGI.BH.gfz2024kkci.mseed,GE,JAGI,BHZ,GE.JAGI..BHZ,2024-05-27T19:54:19.519538,2024-05-27T19:59:20.309538,300.79,100.0,30080
GE.UGM.SH.gfz2011dovs.mseed,GE,UGM,SHE,GE.UGM..SHE,2011-02-20T20:15:30.908393,2011-02-20T20:20:31.728393,300.82,100.0,30083
GE.UGM.SH.gfz2011dovs.mseed,GE,UGM,SHN,GE.UGM..SHN,2011-02-20T20:15:30.908393,2011-02-20T20:20:31.728393,300.82,100.0,30083
GE.UGM.SH.gfz2011dovs.mseed,GE,UGM,SHZ,GE.UGM..SHZ,2011-02-20T20:15:30.908393,2011-02-20T20:20:31.728393,300.82,100.0,30083
GE.TNTI.HL.gfz2009aczt.mseed,GE,TNTI,HLE,GE.TNTI..HLE,2009-01-02T15:19:51.958393,2009-01-02T15:24:52.768393,300.81,100.0,30082
GE.TNTI.HL.gfz2009aczt.mseed,GE,TNTI,HLN,GE.TNTI..HLN,2009-01-02T15:19:51.958393,2009-01-02T15:24:52.768393,300.81,100.0,30082
GE.TNTI.HL.gfz2009aczt.mseed,GE,TNTI,HLZ,GE.TNTI..HLZ,2009-01-02T15:19:51.958393,2009-01-02T15:24:52.768393,300.81,100.0,30082
GE.LUWI.BL.gfz2014rsvi.mseed,GE,LUWI,BLE,GE.LUWI..BLE,2014-09-10T05:19:32.519538,2014-09-10T05:24:33.309538,300.79,100.0,30080
GE.LUWI.BL.gfz2014rsvi.mseed,GE,LUWI,BLN,GE.LUWI..BLN,2014-09-10T05:19:32.519538,2014-09-10T05:24:33.309538,300.79,100.0,30080
GE.LUWI.BL.gfz2014rsvi.mseed,GE,LUWI,BLZ,GE.LUWI..BLZ,2014-09-10T05:19:32.519539,2014-09-10T05:24:33.309539,300.79,100.0,30080
GE.SANI.SH.gfz2019sgac.mseed,GE,SANI,SHE,GE.SANI..SHE,2019-09-17T10:30:14.468393,2019-09-17T10:35:15.268393,300.8,100.0,30081
GE.SANI.SH.gfz2019sgac.mseed,GE,SANI,SHN,GE.SANI..SHN,2019-09-17T10:30:14.468393,2019-09-17T10:35:15.268393,300.8,100.0,30081
GE.SANI.SH.gfz2019sgac.mseed,GE,SANI,SHZ,GE.SANI..SHZ,2019-09-17T10:30:14.468393,2019-09-17T10:35:15.268393,300.8,100.0,30081
GE.LHMI.BH.gfz2009ljwe.mseed,GE,LHMI,BHE,GE.LHMI..BHE,2009-06-12T00:49:26.069538,2009-06-12T00:54:26.859538,300.79,100.0,30080
GE.LHMI.BH.gfz2009ljwe.mseed,GE,LHMI,BHN,GE.LHMI..BHN,2009-06-12T00:49:26.069538,2009-06-12T00:54:26.859538,300.79,100.0,30080
GE.LHMI.BH.gfz2009ljwe.mseed,GE,LHMI,BHZ,GE.LHMI..BHZ,2009-06-12T00:49:26.069538,2009-06-12T00:54:26.859538,300.79,100.0,30080
GE.UGM.BH.gfz2014bxsc.mseed,GE,UGM,BHE,GE.UGM..BHE,2014-01-28T04:48:04.669538,2014-01-28T04:53:05.459538,300.79,100.0,30080
GE.UGM.BH.gfz2014bxsc.mseed,GE,UGM,BHN,GE.UGM..BHN,2014-01-28T04:48:04.669538,2014-01-28T04:53:05.459538,300.79,100.0,30080
GE.UGM.BH.gfz2014bxsc.mseed,GE,UGM,BHZ,GE.UGM..BHZ,2014-01-28T04:48:04.669538,2014-01-28T04:53:05.459538,300.79,100.0,30080
GE.FAKI.BL.gfz2011xxju.mseed,GE,FAKI,BLE,GE.FAKI..BLE,2011-12-07T02:24:51.519538,2011-12-07T02:29:52.309538,300.79,100.0,30080
GE.FAKI.BL.gfz2011xxju.mseed,GE,FAKI,BLN,GE.FAKI..BLN,2011-12-07T02:24:51.519539,2011-12-07T02:29:52.309539,300.79,100.0,30080
